"Catalog.ID","In.union","Age..range","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.nouse","SE.logR.any.nouse","SE.logR.unmet.noneed"
1721,1,"20-24",NA,NA,NA,NA,53.7822575036939,52.9242414065335,0.858016097160407,19.2828165639709,NA,NA,NA,"MW","0",NA,NA,0,710,"South Africa",1998,1998,1998,1998.74520547945,"1998 DHS","DHS",0,"za31",0.114764286,0.66946681,0.100495534,0.115180839,0.172440672
1723,0,"20-24",NA,NA,NA,NA,15.7453826174737,9.5579090524243,6.18747356504937,10.7462836643946,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",1995,1995,1995.16164383562,1995.66301369863,"1995 DHS","DHS",0,"ug33",0.172189262,0.204418772,0.182056407,0.136820707,0.208671481
1723,1,"20-24",NA,NA,NA,NA,12.1915985936569,5.32571327372693,6.86588531992993,29.2284878918996,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",1995,1995,1995.16164383562,1995.66301369863,"1995 DHS","DHS",0,"ug33",0.132980894,0.122377393,0.052140175,0.094422888,0.07815555
1724,1,"20-24",NA,NA,NA,NA,36.5631950009648,23.6614564051499,12.9017385958149,21.5459344528212,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1997,1997,1997.41369863014,1997.8301369863,"1997 DHS","DHS",0,"jo31",0.092284344,0.116411544,0.065825194,0.079320651,0.099681384
1725,1,"20-24",NA,NA,NA,NA,42.1873472162898,28.0478595618963,14.1394876543935,19.0821653531192,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2002,2002,2002.49589041096,2002.74520547945,"2002 DHS","DHS",0,"jo42",0.099437966,0.128778323,0.076331661,0.086963694,0.113939588
1727,1,"20-24",NA,NA,NA,NA,28.1058186409217,16.3570043586668,11.7488142822549,23.2609768835757,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1990,1990,1990.74794520548,1990.99726027397,"1990 DHS","DHS",0,"jo22",0.09002137,0.094816578,0.058285268,0.071106924,0.08616277
1729,0,"20-24",NA,NA,NA,NA,16.1694542894988,4.61220108517395,11.5572532043248,13.9732851610965,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",1997,1997,1997.66575342466,1997.99726027397,"1997 DHS","DHS",0,"md31",0.265112309,0.138935664,0.112037606,0.127064163,0.134448067
1729,1,"20-24",NA,NA,NA,NA,15.9061957539757,9.16212559589033,6.74407015808541,28.7491299323868,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1997,1997,1997.66575342466,1997.99726027397,"1997 DHS","DHS",0,"md31",0.157858228,0.190514545,0.060819864,0.122378614,0.092413115
1730,0,"20-24",NA,NA,NA,NA,7.55148741418764,5.49199084668192,2.05949656750572,6.40732265446224,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",1992,1993,1992.83333333333,1993.66301369863,"1992-1993 DHS","DHS",0,"sn22",0.212527734,0.335446478,0.198512115,0.177972957,0.213294932
1730,1,"20-24",NA,NA,NA,NA,4.86202365308804,2.23390275952694,2.6281208935611,29.8291721419185,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",1992,1993,1992.83333333333,1993.66301369863,"1992-1993 DHS","DHS",0,"sn22",0.262584308,0.234828254,0.055142687,0.181184387,0.080328582
1731,1,"20-24",NA,NA,NA,NA,5.40360104853191,2.24601915213283,3.15758189639909,19.3433895352568,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",1992,1992,1992.16393442623,1992.49453551913,"1992 DHS","DHS",0,"ni22",0.194552211,0.199935531,0.073560533,0.151212166,0.09246888
1732,0,"20-24",NA,NA,NA,NA,22.4496168984248,5.78661727579616,16.6629996226286,9.39689854998466,NA,NA,NA,"UW","0",NA,NA,0,140,"Central African Republic",1994,1995,1994.66575342466,1995.24383561644,"1994-1995 DHS","DHS",0,"cf33",0.315977425,0.185023059,0.184549467,0.145312017,0.209994866
1732,1,"20-24",NA,NA,NA,NA,19.1185050894211,2.91365227925875,16.2048528101623,19.9189176295598,NA,NA,NA,"MW","0",NA,NA,0,140,"Central African Republic",1994,1995,1994.66575342466,1995.24383561644,"1994-1995 DHS","DHS",0,"cf33",0.229307934,0.111989159,0.072978991,0.109687103,0.096824153
1734,0,"20-24",NA,NA,NA,NA,19.0767648301002,9.21974656882785,9.85701826127236,9.52398939322475,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2003,2004,2003.83287671233,2004.24590163934,"2003-2004 DHS","DHS",0,"md42",0.20311404,0.244876529,0.205229549,0.170535,0.232605245
1734,1,"20-24",NA,NA,NA,NA,24.8416306436977,18.0535802773025,6.78805036639518,22.1155261643277,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2003,2004,2003.83287671233,2004.24590163934,"2003-2004 DHS","DHS",0,"md42",0.136776037,0.19143424,0.08665845,0.124383163,0.122789568
1735,0,"20-24",NA,NA,NA,NA,42.1277702396379,15.3502112966744,26.7775589429634,12.3592267653199,NA,NA,NA,"UW","0",NA,NA,0,768,"Togo",1998,1998,1998.08493150685,1998.41095890411,"1998 DHS","DHS",0,"tg31",0.131677764,0.111766819,0.122141504,0.097813428,0.155309488
1735,1,"20-24",NA,NA,NA,NA,14.920451525595,6.00172756530347,8.91872396029154,36.0716334007545,NA,NA,NA,"MW","0",NA,NA,0,768,"Togo",1998,1998,1998.08493150685,1998.41095890411,"1998 DHS","DHS",0,"tg31",0.162527134,0.136284595,0.045040562,0.109260437,0.078192078
1736,0,"20-24",NA,NA,NA,NA,2.38106271365059,1.48807204441847,0.89299066923212,2.90354799457132,NA,NA,NA,"UW","0",NA,NA,0,562,"Niger",2006,2006,2006,2006.41095890411,"2006 DHS","DHS",0,"ni51",0.580792825,0.735030267,0.319411001,0.463022953,0.329202707
1736,1,"20-24",NA,NA,NA,NA,12.6520823172396,10.493452717136,2.15862960010358,17.1743699204313,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2006,2006,2006,2006.41095890411,"2006 DHS","DHS",0,"ni51",0.119990352,0.219306613,0.071106607,0.110541067,0.088509335
1737,0,"20-24",NA,NA,NA,NA,54.0920846597691,25.9298689274104,28.1622157323587,14.9255863264726,NA,NA,NA,"UW","0",NA,NA,0,266,"Gabon",2000,2000,2000.49726775956,2001.08219178082,"2000 DHS","DHS",0,"ga41",0.119940329,0.105439876,0.108023814,0.097714134,0.160063761
1737,1,"20-24",NA,NA,NA,NA,37.3937716251618,14.3129027526755,23.0808688724864,30.0838928597601,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2000,2000,2000.49726775956,2001.08219178082,"2000 DHS","DHS",0,"ga41",0.134732011,0.104430448,0.058745964,0.089422488,0.113087304
1738,1,"20-24",NA,NA,NA,NA,0.8,0.4,0.4,25.7,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",1992,1992,1992.3306010929,1992.57923497268,"1992 DHS","DHS",0,NA,NA,NA,NA,NA,NA
1739,0,"20-24",NA,NA,NA,NA,23.5025265989543,15.9006526063381,7.60187399261617,13.3265839564975,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",1999,1999,1999.32876712329,1999.57808219178,"1999 DHS","DHS",0,"gn41",0.20613953,0.251228565,0.169060126,0.167970474,0.204725192
1739,1,"20-24",NA,NA,NA,NA,6.0552141531483,3.65627109409231,2.39894305905599,22.9757027280875,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",1999,1999,1999.32876712329,1999.57808219178,"1999 DHS","DHS",0,"gn41",0.188726813,0.218970755,0.069239343,0.153246363,0.091655056
1740,0,"20-24",NA,NA,NA,NA,26.1778951020015,19.1343750244797,7.04352007752181,13.1280766042455,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2005,2005,2005.08493150685,2005.49315068493,"2005 DHS","DHS",0,"gn53",0.167342918,0.327098948,0.157119588,0.166804916,0.191104446
1740,1,"20-24",NA,NA,NA,NA,10.689686704062,6.16880878153768,4.52087792252434,21.5693845795831,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",2005,2005,2005.08493150685,2005.49315068493,"2005 DHS","DHS",0,"gn53",0.16133048,0.224654442,0.072423842,0.141794683,0.095484313
1742,0,"20-24",NA,NA,NA,NA,23.4348366985553,7.57855041442719,15.8562862841281,2.18213312794122,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",1990,1990,1990.24657534247,1990.8301369863,"1990 DHS","DHS",0,"ng21",0.24395869,0.180963942,0.433181687,0.159292986,0.445889695
1742,1,"20-24",NA,NA,NA,NA,5.13124734435044,2.68521230626975,2.44603503808069,19.3311436320995,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",1990,1990,1990.24657534247,1990.8301369863,"1990 DHS","DHS",0,"ng21",0.230460882,0.295891093,0.108207719,0.205711958,0.135899606
1743,1,"20-24",NA,NA,NA,NA,57.7145311912754,44.5265958609698,13.1879353303056,10.3353889746959,NA,NA,NA,"MW","0",NA,NA,0,704,"Viet Nam",2002,2002,2002.74794520548,2002.99726027397,"2002 DHS","DHS",0,"vn41",0.106632359,0.165473889,0.11542422,0.099723646,0.152762287
1751,0,"20-24",NA,NA,NA,NA,17.003730457647,8.65542868254273,8.34830177510428,11.3633481430127,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",1998,1999,1998.83287671233,1999.15890410959,"1998 DHS","DHS",0,"gh41",0.230511979,0.187492387,0.165013379,0.146429728,0.191189953
1751,1,"20-24",NA,NA,NA,NA,20.7147941504273,11.5526704758649,9.16212367456242,44.1928202576898,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1998,1999,1998.83287671233,1999.15890410959,"1998 DHS","DHS",0,"gh41",0.149010027,0.159272649,0.045214108,0.114115387,0.102153496
1752,0,"20-24",NA,NA,NA,NA,19.8325175684967,13.7327956577171,6.09972191077957,9.49613043714418,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",2003,2003,2003.49589041096,2003.8301369863,"2003 DHS","DHS",0,"gh4b",0.172429454,0.211832384,0.157288493,0.145137964,0.178423394
1752,1,"20-24",NA,NA,NA,NA,22.8263765367296,16.8547715613444,5.9716049753851,41.4772974927057,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2003,2003,2003.49589041096,2003.8301369863,"2003 DHS","DHS",0,"gh4b",0.127418126,0.200646716,0.05027245,0.114165172,0.108686455
1754,0,"20-24",NA,NA,NA,NA,23.6559139784946,10.0358422939068,13.6200716845878,4.6594982078853,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",1993,1994,1993.66575342466,1994.15890410959,"1993 DHS","DHS",0,"gh31",0.214422161,0.167383692,0.264089618,0.133593214,0.281255443
1754,1,"20-24",NA,NA,NA,NA,16.9090909090909,7.45454545454545,9.45454545454546,41.0909090909091,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1993,1994,1993.66575342466,1994.15890410959,"1993 DHS","DHS",0,"gh31",0.162574652,0.151973058,0.051024236,0.116949433,0.100944051
1755,1,"20-24",NA,NA,NA,NA,60.8280405574238,33.417710986084,27.4103295713398,15.1440994177358,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2003,2004,2003.91506849315,2004.41256830601,"2003 DHS","DHS",0,"tr4a",0.140032967,0.139274315,0.095432289,0.119050062,0.155580636
1756,1,"20-24",NA,NA,NA,NA,52.8912981219515,30.8403656738247,22.0509324481268,19.9062161396031,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",1998,1998,1998.58082191781,1998.91232876712,"1998 DHS","DHS",0,"tr41",0.089672243,0.101281822,0.070356005,0.07782365,0.121841073
1757,1,"20-24",NA,NA,NA,NA,51.1267199383778,28.2057635373997,22.9209564009781,19.2357354520067,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",1993,1993,1993.58082191781,1993.8301369863,"1993 DHS","DHS",0,"tr31",0.08406729,0.092752436,0.063633232,0.072781661,0.10493328
1758,0,"20-24",NA,NA,NA,NA,35.8961368546691,31.511278286518,4.38485856815113,11.9821451117942,NA,NA,NA,"UW","0",NA,NA,0,508,"Mozambique",2003,2004,2003.58082191781,2004.08196721311,"2003 DHS","DHS",0,"mz41",0.10245965,0.176714899,0.123445364,0.096034227,0.150680417
1758,1,"20-24",NA,NA,NA,NA,17.3818983244026,13.2125162102357,4.16938211416687,17.1029424147412,NA,NA,NA,"MW","0",NA,NA,0,508,"Mozambique",2003,2004,2003.58082191781,2004.08196721311,"2003 DHS","DHS",0,"mz41",0.097642462,0.143375646,0.070956668,0.083471113,0.088928262
1759,0,"20-24",NA,NA,NA,NA,10.992712956242,10.3920160516004,0.600696904641588,5.09577283925419,NA,NA,NA,"UW","0",NA,NA,0,558,"Nicaragua",2001,2001,2001.66575342466,2001.99726027397,"2001 DHS","DHS",0,"nc41",0.154841192,0.6111864,0.172609986,0.150011086,0.183092234
1759,1,"20-24",NA,NA,NA,NA,66.3322835565034,64.2553976491161,2.07688590738731,17.2138445093498,NA,NA,NA,"MW","0",NA,NA,0,558,"Nicaragua",2001,2001,2001.66575342466,2001.99726027397,"2001 DHS","DHS",0,"nc41",0.074002059,0.221017626,0.048549198,0.073792528,0.099340791
1761,0,"20-24",NA,NA,NA,NA,29.5006790591072,10.4858163612264,19.0148626978808,12.2616693924957,NA,NA,NA,"UW","0",NA,NA,0,204,"Benin",2001,2001,2001.58082191781,2001.91232876712,"2001 DHS","DHS",0,"bj41",0.194743883,0.147309524,0.151394998,0.126164426,0.183270518
1761,1,"20-24",NA,NA,NA,NA,18.2886225767311,6.57179701254451,11.7168255641866,25.3884609481586,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2001,2001,2001.58082191781,2001.91232876712,"2001 DHS","DHS",0,"bj41",0.155164825,0.10478776,0.062484128,0.094110714,0.090649854
1762,0,"20-24",NA,NA,NA,NA,3.1186512824617,2.31811963368011,0.80053164878159,7.42051531411741,NA,NA,NA,"UW","0",NA,NA,0,148,"Chad",2004,2004,2004.55737704918,2004.93989071038,"2004 DHS","DHS",0,"td41",0.498845952,0.606190479,0.323584943,0.401262442,0.350425371
1762,1,"20-24",NA,NA,NA,NA,3.11281743734617,1.67378197802295,1.43903545932322,22.1269734534443,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",2004,2004,2004.55737704918,2004.93989071038,"2004 DHS","DHS",0,"td41",0.292110431,0.285301954,0.080951814,0.226750011,0.104911333
1764,1,"20-24",NA,NA,NA,NA,15.4626099072695,11.7287603162225,3.73384959104702,49.9842955031803,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",1994,1995,1994.49589041096,1995.08219178082,"1994-1995 DHS","DHS",0,"ht31",0.151352049,0.240567629,0.041601391,0.129509533,0.10178171
1765,0,"20-24",NA,NA,NA,NA,10.0223904844652,8.33173821104671,1.69065227341853,9.47217924303189,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2000,2000,2000.08469945355,2000.57923497268,"2000 DHS","DHS",0,"ht42",0.25922557,0.303242405,0.135418483,0.232189799,0.151351671
1765,1,"20-24",NA,NA,NA,NA,32.1001299293282,26.8513251949368,5.2488047343914,41.6784186037123,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2000,2000,2000.08469945355,2000.57923497268,"2000 DHS","DHS",0,"ht42",0.124026143,0.256681846,0.050547131,0.116298818,0.13089068
1766,0,"20-24",NA,NA,NA,NA,7.77127196953667,3.94320269347836,3.82806927605831,4.12227357743814,NA,NA,NA,"UW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1998,1998,1998.16164383562,1998.74520547945,"1998 DHS","DHS",0,"bo3b",0.187728135,0.197205003,0.171354303,0.13487301,0.179371528
1766,1,"20-24",NA,NA,NA,NA,42.806904136273,20.6840689137012,22.1228352225718,33.7412339570667,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1998,1998,1998.16164383562,1998.74520547945,"1998 DHS","DHS",0,"bo3b",0.105251739,0.092119613,0.037875052,0.07862421,0.092367569
1767,0,"20-24",NA,NA,NA,NA,10.3546415886696,8.56605102550441,1.78859056316516,17.8190293300662,NA,NA,NA,"UW","0",NA,NA,0,508,"Mozambique",1997,1997,1997.16164383562,1997.57808219178,"1997 DHS","DHS",0,"mz31",0.258266825,0.429077936,0.238498784,0.23923576,0.297666736
1767,1,"20-24",NA,NA,NA,NA,4.47792781364978,3.66455656445019,0.81337124919959,25.328362227516,NA,NA,NA,"MW","0",NA,NA,0,508,"Mozambique",1997,1997,1997.16164383562,1997.57808219178,"1997 DHS","DHS",0,"mz31",0.213701697,0.530844815,0.072992673,0.205685953,0.099331
1769,0,"20-24",NA,NA,NA,NA,7.55751668782596,3.07923482892967,4.47828185889629,4.86329969823674,NA,NA,NA,"UW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1993,1994,1993.83287671233,1994.41095890411,"1994 DHS","DHS",0,"bo33",0.255667692,0.190676076,0.17655846,0.161754267,0.186362807
1769,1,"20-24",NA,NA,NA,NA,39.2348414721706,12.0201850445048,27.2146564276658,29.7565361749417,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",1993,1994,1993.83287671233,1994.41095890411,"1994 DHS","DHS",0,"bo33",0.130483546,0.09377091,0.051261093,0.083279421,0.100452333
1770,0,"20-24",NA,NA,NA,NA,0.920901115157069,0.920901115157069,0,3.58153287130038,NA,NA,NA,"UW","0",NA,NA,0,320,"Guatemala",1995,1995,1995.41369863014,1995.99726027397,"1995 DHS","DHS",0,"gu34",0.506320197,NA,0.231774531,0.506320197,0.240466984
1770,1,"20-24",NA,NA,NA,NA,22.5574838187861,18.7334282607823,3.82405555800379,33.3954691071672,NA,NA,NA,"MW","0",NA,NA,0,320,"Guatemala",1995,1995,1995.41369863014,1995.99726027397,"1995 DHS","DHS",0,"gu34",0.117228538,0.191597427,0.040524758,0.109271591,0.071249708
1772,0,"20-24",NA,NA,NA,NA,7.72807423870018,3.64253236330725,4.08554187539294,2.27970504441056,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",1991,1992,1991.74794520548,1992.24590163934,"1991-1992 DHS","DHS",0,"pe21",0.147621816,0.133635573,0.16635981,0.105777769,0.170574078
1772,1,"20-24",NA,NA,NA,NA,49.1103190438666,27.0131433586065,22.09717568526,31.7481132576256,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",1991,1992,1991.74794520548,1992.24590163934,"1991-1992 DHS","DHS",0,"pe21",0.073405567,0.072665575,0.031149899,0.057974019,0.082814973
1773,0,"20-24",NA,NA,NA,NA,9.79017317472423,5.84044741846242,3.94972575626181,3.65388462945736,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",1996,1996,1996.58196721311,1996.91256830601,"1996 DHS","DHS",0,"pe31",0.124510032,0.127365975,0.119794207,0.095673978,0.124851217
1773,1,"20-24",NA,NA,NA,NA,59.4079207604895,40.9502446751101,18.4576760853793,24.2651383915773,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",1996,1996,1996.58196721311,1996.91256830601,"1996 DHS","DHS",0,"pe31",0.059005158,0.068031034,0.030843306,0.052868362,0.076682702
1774,0,"20-24",NA,NA,NA,NA,14.3121973293488,9.61128193664246,4.7009153927063,3.4030329969282,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2000,2000,2000.49726775956,2000.91256830601,"2000 DHS","DHS",0,"pe41",0.094364388,0.120704091,0.124905272,0.076628159,0.130070952
1774,1,"20-24",NA,NA,NA,NA,65.2453873281707,51.6030167238949,13.6423706042758,20.1431225830958,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",2000,2000,2000.49726775956,2000.91256830601,"2000 DHS","DHS",0,"pe41",0.064842129,0.08283839,0.038753887,0.061013834,0.092179258
1775,0,"20-24",NA,NA,NA,NA,9.06377106763174,8.30210244261021,0.761668625021534,4.5600061851225,NA,NA,NA,"UW","0",NA,NA,0,558,"Nicaragua",1997,1998,1997.91506849315,1998.41095890411,"1998 DHS","DHS",0,"nc31",0.139572753,0.519965961,0.155410379,0.137788662,0.163614862
1775,1,"20-24",NA,NA,NA,NA,53.758363673819,51.4000770219231,2.35828665189586,22.2114795092434,NA,NA,NA,"MW","0",NA,NA,0,558,"Nicaragua",1997,1998,1997.91506849315,1998.41095890411,"1998 DHS","DHS",0,"nc31",0.056405311,0.204923896,0.044223461,0.0558991,0.085099953
1776,0,"20-24",NA,NA,NA,NA,17.0018131902391,5.24825340741285,11.7535597828263,2.9886048194798,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",1992,1993,1992.91530054645,1993.24383561644,"1993 DHS","DHS",0,"bf22",0.282341768,0.286435023,0.518748166,0.21957013,0.538125011
1776,1,"20-24",NA,NA,NA,NA,8.13143660831893,3.73461122340066,4.39682538491827,23.3442636112167,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",1992,1993,1992.91530054645,1993.24383561644,"1993 DHS","DHS",0,"bf22",0.151203847,0.172346046,0.061472909,0.123357851,0.082414966
1777,0,"20-24",NA,NA,NA,NA,31.7879348836625,27.0755735807039,4.71236130295853,9.73838102124629,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",1998,1999,1998.83287671233,1999.24383561644,"1998-1999 DHS","DHS",0,"bf31",0.198071561,0.394426344,0.238392493,0.19362633,0.278095087
1777,1,"20-24",NA,NA,NA,NA,12.9297671960199,4.62764719259642,8.30212000342345,26.6213833340598,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",1998,1999,1998.83287671233,1999.24383561644,"1998-1999 DHS","DHS",0,"bf31",0.142761849,0.168846248,0.058121891,0.122877259,0.083718493
1778,0,"20-24",NA,NA,NA,NA,48.8572247445063,23.125687660419,25.7315370840874,12.9904965115476,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",1998,1999,1998.66575342466,1999.24383561644,"1998-1999 DHS","DHS",0,"ci3a",0.158697521,0.142956505,0.16320593,0.106304225,0.218776034
1778,1,"20-24",NA,NA,NA,NA,13.8901955766514,6.95331009520429,6.9368854814471,35.2028507081254,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",1998,1999,1998.66575342466,1999.24383561644,"1998-1999 DHS","DHS",0,"ci3a",0.244448376,0.273486666,0.071522195,0.20389596,0.120980765
1779,1,"20-24",NA,NA,NA,NA,13.7000530159968,3.80905052453468,9.89100249146211,27.9350244559694,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",1994,1994,1994.41369863014,1994.91232876712,"1994 DHS","DHS",0,"ci35",0.166494614,0.140688738,0.057516633,0.120131458,0.085045643
1780,0,"20-24",NA,NA,NA,NA,31.4409091247566,4.0365163357834,27.4043927889732,5.68093091711682,NA,NA,NA,"UW","0",NA,NA,0,204,"Benin",1996,1996,1996.41530054645,1996.66393442623,"1996 DHS","DHS",0,"bj38",0.370916867,0.16008318,0.281103037,0.156278023,0.306500201
1780,1,"20-24",NA,NA,NA,NA,18.5633513781341,2.6064096390022,15.9569417391319,24.8521414575133,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",1996,1996,1996.41530054645,1996.66393442623,"1996 DHS","DHS",0,"bj38",0.237496407,0.109518127,0.065272022,0.103630834,0.093939755
1781,1,"20-24",NA,NA,NA,NA,35.4756461757088,32.1826246223562,3.29302155335267,17.7540498339474,NA,NA,NA,"MW","0",NA,NA,0,860,"Uzbekistan",1996,1996,1996.41530054645,1996.8306010929,"1996 DHS","DHS",0,"uz31",0.114030732,0.341790959,0.099751003,0.108758901,0.137616574
1782,1,"20-24",NA,NA,NA,NA,48.6839219338237,39.18500263562,9.49891929820375,12.4906624193565,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",1997,1997,1997.58082191781,1997.91232876712,"1997 DHS","DHS",0,"ky31",0.135319585,0.193095371,0.12482889,0.121744476,0.164988035
1785,0,"20-24",NA,NA,NA,NA,15.624114911659,11.8053571180145,3.81875779364451,11.0861159932504,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2005,2006,2005.74794520548,2006.49315068493,"2005-2006 DHS","DHS",0,"ht50",0.162770154,0.267537042,0.127625885,0.14915776,0.146931108
1785,1,"20-24",NA,NA,NA,NA,33.0679704554686,26.2197824965928,6.84818795887583,40.5032787292995,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2005,2006,2005.74794520548,2006.49315068493,"2005-2006 DHS","DHS",0,"ht50",0.110130885,0.154829802,0.04187056,0.097984848,0.106039123
1786,0,"20-24",NA,NA,NA,NA,40.49102672041,25.6071625096802,14.8838642107298,7.36395780543981,NA,NA,NA,"UW","0",NA,NA,0,120,"Cameroon",2004,2004,2004.08469945355,2004.66393442623,"2004 DHS","DHS",0,"cm43",0.105764615,0.119076143,0.128067961,0.091092077,0.146153814
1786,1,"20-24",NA,NA,NA,NA,26.431714634444,14.6685254616904,11.7631891727536,21.3579143833595,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2004,2004,2004.08469945355,2004.66393442623,"2004 DHS","DHS",0,"cm43",0.080410416,0.081117961,0.049049692,0.06760264,0.069114654
1787,0,"20-24",NA,NA,NA,NA,35.0002943082101,33.2888543318516,1.71143997635843,6.26680726107234,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2003,2003,2003.41369863014,2003.91232876712,"2003 DHS","DHS",0,"bf44",0.162228435,0.451163233,0.21191487,0.162473904,0.234526212
1787,1,"20-24",NA,NA,NA,NA,14.7005360354519,9.4206437714162,5.27989226403566,30.6526047248099,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2003,2003,2003.41369863014,2003.91232876712,"2003 DHS","DHS",0,"bf44",0.11362216,0.122836257,0.040486706,0.086950845,0.063196575
1788,0,"20-24",NA,NA,NA,NA,9.3008721634323,8.3607931468156,0.940079016616704,5.43491971054512,NA,NA,NA,"UW","0",NA,NA,0,340,"Honduras",2005,2006,2005.74794520548,2006.41095890411,"2005-2006 DHS","DHS",0,"hn52",0.125261921,0.301105337,0.115876017,0.117759488,0.123262197
1788,1,"20-24",NA,NA,NA,NA,59.1376546842393,51.338841832604,7.79881285163537,22.4467067096711,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",2005,2006,2005.74794520548,2006.41095890411,"2005-2006 DHS","DHS",0,"hn52",0.055981617,0.103497776,0.034364204,0.055399082,0.076250518
