"rec_ID","Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","In.union","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet"
"0_1849_2002_NA","15-19",1849,NA,NA,NA,NA,0.674238332786388,0.674238332786388,0,0.466990773204089,NA,NA,NA,"UW","0",NA,NA,0,232,"Eritrea",2002,2002,2002.16164383562,2002.57808219178,"2002 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_1850_2003_NA","15-19",1850,NA,NA,NA,NA,0.0869687399574284,0.0869687399574284,0,0.296912313898852,NA,NA,NA,"UW","0",NA,NA,0,608,"Philippines",2003,2003,2003.41369863014,2003.74520547945,"2003 DHS","DHS",0,0,0.610757092,NA,0.363010763,0.000218,0,0.000756
"0_1854_1992_NA","15-19",1854,NA,NA,NA,NA,0.693518806326769,0.412467268294729,0.28105153803204,1.68023586902335,NA,NA,NA,"UW","0",NA,NA,0,646,"Rwanda",1992,1992,1992.41530054645,1992.8306010929,"1992 DHS","DHS",0,0,0.386480767,0.529446237,0.235524041,0.001587241,0.001483481,0.003839226
"0_1855_2000_NA","15-19",1855,NA,NA,NA,NA,0.515904410799363,0.356458374840655,0.159446035958708,1.09603560923837,NA,NA,NA,"UW","0",NA,NA,0,646,"Rwanda",2000,2000,2000.41530054645,2000.66393442623,"2000 DHS","DHS",0,0,0.331848205,0.509148141,0.207347216,0.000858,0.00081,0.002071494
"0_1858_2005_NA","15-19",1858,NA,NA,NA,NA,0.779880462919049,0.744049784658566,0.0358306782604825,0.509407158638283,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2005,2005,2005.24657534247,2005.66301369863,"2005 DHS","DHS",0,0,0.316528144,0.661892633,0.365934159,0.000976,0.000157,0.000808
"0_1859_2004_NA","15-19",1859,NA,NA,NA,NA,14.3309966592179,11.8303240028956,2.5006726563223,5.01274820566425,NA,NA,NA,"UW","0",NA,NA,0,170,"Colombia",2004,2005,2004.74863387978,2005.49315068493,"2005 DHS","DHS",0,0,0.055894793,0.109831197,0.085505015,0.001289778,0.000707,0.000701
"0_1860_1990_NA","15-19",1860,NA,NA,NA,NA,1.77688088190859,1.09801961026667,0.678861271641926,1.38021917450107,NA,NA,NA,"UW","0",NA,NA,0,170,"Colombia",1990,1990,1990.32876712329,1990.66301369863,"1990 DHS","DHS",0,0,0.262200357,0.32788636,0.263504964,0.001455831,0.000658,0.001304208
"0_1861_2000_NA","15-19",1861,NA,NA,NA,NA,10.6099317964451,6.60151670973168,4.00841508671341,2.91752850858665,NA,NA,NA,"UW","0",NA,NA,0,170,"Colombia",2000,2000,2000.08469945355,2000.49453551913,"2000 DHS","DHS",0,0,0.101269841,0.128021508,0.13823586,0.002098047,0.001955209,0.001740598
"0_1862_1995_NA","15-19",1862,NA,NA,NA,NA,4.77234924310682,3.05863706999173,1.7137121731151,3.01092282277795,NA,NA,NA,"UW","0",NA,NA,0,170,"Colombia",1995,1995,1995.16164383562,1995.49315068493,"1995 DHS","DHS",0,0,0.136847199,0.183468759,0.138281302,0.002013168,0.001649492,0.001462711
"0_1868_1996_NA","15-19",1868,NA,NA,NA,NA,8.4586365560697,7.79460330701511,0.66403324905459,4.68555218593397,NA,NA,NA,"UW","0",NA,NA,0,76,"Brazil",1996,1996,1996.16393442623,1996.49453551913,"1996 DHS","DHS",0,0,0.092804926,0.276737969,0.112180195,0.004391486,0.001154244,0.003739475
"0_1884_2003_NA","15-19",1884,NA,NA,NA,NA,7.63143502800429,5.06146543564691,2.56996959235738,5.80223593837166,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2003,2003,2003.16164383562,2003.66301369863,"2003 DHS","DHS",0,0,0.179743428,0.250524594,0.18282844,0.002889132,0.001279662,0.003907966
"0_1885_2004_NA","15-19",1885,NA,NA,NA,NA,3.30361940547212,3.22227151528272,0.0813478901894032,5.93337217679206,NA,NA,NA,"UW","0",NA,NA,0,454,"Malawi",2004,2005,2004.74863387978,2005.08219178082,"2004 DHS","DHS",0,0,0.157904027,1.000522098,0.114282581,0.004916072,0.000812,0.006360471
"0_1886_2000_NA","15-19",1886,NA,NA,NA,NA,9.76756236509224,8.97173166415038,0.795830700941865,5.74989676943291,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2000,2001,2000.66666666667,2001.24383561644,"2000-2001 DHS","DHS",0,0,0.136382587,0.380876856,0.14219248,0.01113588,0.003006602,0.007606432
"0_1887_2006_NA","15-19",1887,NA,NA,NA,NA,5.28178744795891,4.41531079271092,0.866476655247999,5.81627422295547,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2006,2006,2006.32876712329,2006.8301369863,"2006 DHS","DHS",0,0,0.139928363,0.272215665,0.125129038,0.005203094,0.002236984,0.006181949
"0_1888_2007_NA","15-19",1888,NA,NA,NA,NA,13.9942806944764,5.30434002753488,8.68994066694151,8.9430370491413,NA,NA,NA,"UW","0",NA,NA,0,180,"Dem. Rep. of the Congo",2007,2007,2007,2007.66301369863,"2007 DHS","DHS",0,0,0.224005125,0.202345368,0.160035436,0.010837722,0.015589421,0.012362463
"0_1947_1992_NA","15-19",1947,NA,NA,NA,NA,1.61275479824352,0.748813222292365,0.863941575951158,5.0593133095145,NA,NA,NA,"UW","0",NA,NA,0,894,"Zambia",1992,1992,1992,1992.41256830601,"1992 DHS","DHS",0,0,0.312796559,0.277333091,0.142155903,0.002094555,0.002142827,0.005688479
"0_207_1998_NA","15-19",207,NA,NA,NA,NA,0.639457552088685,0.639457552088685,0,1.22825812140746,NA,NA,NA,"UW","0",NA,NA,0,320,"Guatemala",1998,1999,1998.83287671233,1999.41095890411,"1998-1999 DHS Interim","National survey",0,0,0.766102946,NA,0.445414703,0.004853658,0,0.004906445
"0_2515_2006_NA","15-19",2515,NA,NA,NA,NA,5.69945570172942,3.48979626795134,2.20965943377808,2.1412068722025,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2004,2006,2006.02191780822,2006.74520547945,"2004-2006 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_2516_2010_NA","15-19",2516,NA,NA,NA,NA,6.2291215842858,4.32588051888533,1.90324106540047,2.48221181530992,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2010,2010,2010.16164383562,2010.99726027397,"2010 DHS","DHS",0,0,0.123804404,0.152930136,0.122647277,0.00228881,0.001864196,0.001403704
"0_2517_2007_NA","15-19",2517,NA,NA,NA,NA,5.64632796561577,4.22695564534426,1.41937232027151,2.26159907251373,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2007,2008,2007,2008.8306010929,"2007-2008 DHS","DHS",0,0,0.140158926,0.207400879,0.149390043,0.004439213,0.001690665,0.001336364
"0_2556_2008_NA","15-19",2556,NA,NA,NA,NA,10.7884815944885,10.6880018881755,0.100479706312936,6.27596980723347,NA,NA,NA,"UW","0",NA,NA,0,678,"Sao Tome and Principe",2008,2009,2008.66666666667,2009.08219178082,"2008-2009 DHS","DHS",0,0,0.184684786,1.012529866,0.276751541,0.017627993,0.001016241,0.016443868
"0_3259_2007_NA","15-19",3259,"Estimated from data reported for all women and married/in-union women.","Traditional methods include folk methods.",NA,NA,5.92738589211618,5.39164934144896,0.535736550667226,0.7,NA,NA,NA,"UW","0",NA,"Including folk methods.",0,584,"Marshall Islands",2007,2007,2007.10410958904,2007.4301369863,"2007 DHS","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_43_2006_NA","15-19",43,NA,NA,NA,NA,24.3744987704975,23.7272620650486,0.647236705448922,4.78296877781223,NA,NA,NA,"UW","0",NA,NA,0,516,"Namibia",2006,2007,2006.83287671233,2007.24383561644,"2006-2007 DHS","DHS",0,0,0.072723627,0.321149282,0.110362712,0.013162596,0.002066406,0.0050163
"0_4483_2008_NA","15-19",4483,NA,NA,NA,NA,2.87829668395821,0.896948666618965,1.98134801733925,0.313952473530384,NA,NA,NA,"UW","0",NA,NA,0,8,"Albania",2008,2009,2008.74863387978,2009.32602739726,"2008-2009 DHS","DHS",0,0,0.324424603,0.240074036,0.574157585,0.002501553,0.003755648,0.001017484
"0_4492_2008_NA","15-19",4492,NA,NA,NA,NA,4.36960346364507,2.95004927566693,1.41955418797814,4.00218903416244,NA,NA,NA,"UW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2008,2008,2008.08469945355,2008.49453551913,"2008 DHS","DHS",0,0,0.125067644,0.173677067,0.109193881,0.003582605,0.002431836,0.004179166
"0_4493_2011_NA","15-19",4493,NA,NA,NA,NA,15.381278245037,10.3343017294263,5.04697651561072,8.71898601682125,NA,NA,NA,"UW","0",NA,NA,0,204,"Benin",2011,2012,2011.91506849315,2012.24590163934,"2011-2012 DHS","DHS",0,0,0.101035153,0.148912505,0.079139341,0.003479808,0.002901072,0.003531748
"0_4494_2010_NA","15-19",4494,NA,NA,NA,NA,6.17168924290592,5.81812527554732,0.353563967358601,4.45322054546366,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2010,2011,2010.32876712329,2011.08219178082,"2010 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_4550_2008_NA","15-19",4550,NA,NA,NA,NA,11.4186734584522,7.93930826642026,3.47936519203194,17.9476862041628,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2008,2008,2008.24863387978,2008.49453551913,"2008 DHS","DHS",0,0,0.152713451,0.247228502,0.120417071,0.008054192,0.004683874,0.008240305
"0_4686_2011_NA","15-19",4686,NA,NA,NA,NA,14.7101248608888,12.0183421350012,2.69178272588761,5.74730878577076,NA,NA,NA,"UW","0",NA,NA,0,120,"Cameroon",2011,2011,2011,2011.66301369863,"2011 DHS","DHS",0,0,0.071025862,0.135162267,0.09515227,0.00387569,0.001258734,0.001906749
"0_4687_2011_NA","15-19",4687,NA,NA,NA,NA,16.6689561373182,13.1979173664074,3.47103877091074,17.2074909108835,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2011,2012,2011.91506849315,2012.41256830601,"2011-2012 DHS","DHS",0,0,0.102577192,0.189366952,0.095640977,0.004995207,0.002298082,0.005274734
"0_4688_2008_NA","15-19",4688,NA,NA,NA,NA,7.58234043870141,4.99918385180385,2.58315658689756,6.52916683814206,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",2008,2008,2008.66666666667,2008.91256830601,"2008 DHS","DHS",0,0,0.167087544,0.224586897,0.173583916,0.00649779,0.004471192,0.008866927
"0_4689_2008_NA","15-19",4689,NA,NA,NA,NA,3.62706706361264,2.92540005782628,0.701667005786365,6.11017160765328,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2008,2009,2008.83333333333,2009.15890410959,"2008-2009 DHS","DHS",0,0,0.178380323,0.442336529,0.175385778,0.001823018,0.000674,0.008099882
"0_4691_2008_NA","15-19",4691,NA,NA,NA,NA,5.99196022392964,2.97553169598594,3.0164285279437,7.54590948442158,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2008,2009,2008.83333333333,2009.66301369863,"2008-2009 DHS","DHS",0,0,0.128967728,0.12802933,0.096896564,0.002581684,0.003052502,0.004100937
"0_4692_2010_NA","15-19",4692,NA,NA,NA,NA,3.98787486214002,3.73056463731716,0.257310224822864,5.22447680820712,NA,NA,NA,"UW","0",NA,NA,0,454,"Malawi",2010,2010,2010.41369863014,2010.91232876712,"2010 DHS","DHS",0,0,0.12507959,0.354039207,0.089914002,0.002680367,0.000892,0.00310649
"0_4695_2008_NA","15-19",4695,NA,NA,NA,NA,8.44300065015524,5.6159941049113,2.82700654524394,5.14219803971201,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2008,2008,2008.41530054645,2008.8306010929,"2008 DHS","DHS",0,0,0.074685732,0.11894895,0.074359708,0.001657274,0.001532977,0.001271747
"0_4697_2009_NA","15-19",4697,NA,NA,NA,NA,9.71066335088467,8.87798762744082,0.832675723443846,7.30288056907509,NA,NA,NA,"UW","0",NA,NA,0,834,"United Republic of Tanzania",2009,2010,2009.91506849315,2010.41095890411,"2010 DHS","DHS",0,0,0.115354313,0.360826973,0.112505299,0.007956251,0.002862864,0.006156268
"0_4700_2008_NA","15-19",4700,NA,NA,NA,NA,0.52033557237847,0.142153499211236,0.378182073167234,0.761387545292829,NA,NA,NA,"UW","0",NA,NA,0,608,"Philippines",2008,2008,2008.58196721311,2008.74590163934,"2008 DHS","DHS",0,0,0.579597875,0.385116703,0.240972526,0.000822,0.001450395,0.001818423
"0_4701_2009_NA","15-19",4701,NA,NA,NA,NA,11.1898575405467,10.8485572917503,0.341300248796453,4.56031315978644,NA,NA,NA,"UW","0",NA,NA,0,328,"Guyana",2009,2009,2009.16164383562,2009.57808219178,"2009 DHS","DHS",0,0,0.136330668,0.611341531,0.189537058,0.009210947,0.000448,0.005767705
"0_4702_2009_NA","15-19",4702,NA,NA,NA,NA,6.48911740970254,4.70755921768138,1.78155819202116,2.10611344373619,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2009,2009,2009.16164383562,2009.91232876712,"2009 DHS","DHS",0,0,0.113213043,0.132607944,0.124112984,0.004216369,0.001550444,0.001856562
"0_49_2007_NA","15-19",49,NA,NA,NA,NA,8.15825270364154,7.56561540849422,0.592637295147316,4.86599218506239,NA,NA,NA,"UW","0",NA,NA,0,214,"Dominican Republic",2007,2007,2007.16164383562,2007.6602739726,"2007 DHS","DHS",0,0,0.097766658,0.384019511,0.114094185,0.00684185,0.002263451,0.005280794
"0_4945_2009_NA","15-19",4945,NA,NA,NA,NA,21.111529409464,19.3528011042486,1.75872830521534,5.39585682988606,NA,NA,NA,"UW","0",NA,NA,0,170,"Colombia",2009,2010,2009.83287671233,2010.91232876712,"2010 DHS","DHS",0,0,0.038286995,0.107524967,0.064026564,0.001522391,0.000408,0.000609
"0_4947_2009_NA","15-19",4947,NA,NA,NA,NA,7.55721849250121,7.23645641933601,0.320762073165196,5.04546770388868,NA,NA,NA,"UW","0",NA,NA,0,426,"Lesotho",2009,2010,2009.74794520548,2010.08219178082,"2009 DHS","DHS",0,0,0.123324546,0.5698097,0.131855865,0.002945512,0.000672,0.002119924
"0_4948_2009_NA","15-19",4948,NA,NA,NA,NA,0.0311843460768009,0.0311843460768009,0,0.140324232308806,NA,NA,NA,"UW","0",NA,NA,0,626,"Timor-Leste",2009,2010,2009.58082191781,2010.15890410959,"2009-2010 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_4950_2010_NA","15-19",4950,NA,NA,NA,NA,0.638676942227283,0.638676942227283,0,1.73576657741174,NA,NA,NA,"UW","0",NA,NA,0,108,"Burundi",2010,2011,2010.58082191781,2011.08219178082,"2010 DHS","DHS",0,0,0.261973906,NA,0.174463518,0.001216162,0,0.002305041
"0_4951_2010_NA","15-19",4951,NA,NA,NA,NA,0,0,0,0.0678658008842709,NA,NA,NA,"UW","0",NA,NA,0,116,"Cambodia",2010,2011,2010.49589041096,2011.08219178082,"2010 DHS","DHS",0,0,NA,NA,0.800028376,0,0,0.000542
"0_5015_2013_NA","15-19",5015,NA,NA,NA,NA,6.013835752,5.92519293,0.088642822,2.357356473,NA,NA,NA,"UW","0",NA,NA,1,499,"Montenegro",2013,2013,2013.16164383562,2013.41095890411,"2013 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_5023_2013_NA","15-19",5023,NA,NA,NA,NA,9.748776395,8.988581877,0.760194517,6.705668335,NA,NA,NA,"UW","0",NA,NA,1,591,"Panama",2013,2013,2013,2013,"2013 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_5046_2010_NA","15-19",5046,NA,NA,NA,NA,0.232406722819001,0.232406722819001,0,0,NA,NA,NA,"UW","0",NA,NA,0,51,"Armenia",2010,2010,2010.74794520548,2010.99726027397,"2010 DHS","DHS",0,0,0.837343331,NA,NA,0.001896772,0,0
"0_5050_2011_NA","15-19",5050,NA,NA,NA,NA,34.8883043579204,21.4473342886083,13.4409700693122,9.41770967831845,NA,NA,NA,"UW","0",NA,NA,0,178,"Congo",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5053_2010_NA","15-19",5053,NA,NA,NA,NA,0.99545857171846,0.99545857171846,0,0.682101981264303,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2010,2011,2010.91506849315,2011.41095890411,"2011 DHS","DHS",0,0,0.27072528,NA,0.261865859,0.000687,0,0.000654
"0_5054_2012_NA","15-19",5054,NA,NA,NA,NA,30.9509528774157,25.5337338666661,5.41721901074959,13.3973811393384,NA,NA,NA,"UW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5056_2011_NA","15-19",5056,NA,NA,NA,NA,4.80198947601488,3.79152810634441,1.01046136967047,3.17278548551517,NA,NA,NA,"UW","0",NA,NA,0,340,"Honduras",2011,2012,2011.66575342466,2012.57923497268,"2011-2012 DHS","DHS",0,0,0.096044199,0.186977709,0.105087357,0.002379047,0.001311473,0.002333915
"0_5062_2011_NA","15-19",5062,NA,NA,NA,NA,0.113909316,0.113909316,0,1.618069454,NA,NA,NA,"UW","0",NA,NA,0,418,"Lao People's Dem. Republic",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS-MICS Special","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5064_2011_NA","15-19",5064,NA,NA,NA,NA,9.89872907054297,9.76462082935806,0.134108241184907,14.9320469106146,NA,NA,NA,"UW","0",NA,NA,0,508,"Mozambique",2011,2011,2011.41369863014,2011.91232876712,"2011 DHS","DHS",0,0,0.095431539,0.586398162,0.090235622,0.00444838,0.000198,0.005099382
"0_5065_2011_NA","15-19",5065,NA,NA,NA,NA,0.116916831217024,0.058458415608512,0.058458415608512,0.189864657613046,NA,NA,NA,"UW","0",NA,NA,0,524,"Nepal",2011,2011,2011,2011.49315068493,"2011 DHS","DHS",0,0,1.003517403,1.000496216,0.480496466,0.000586,0.000584,0.000908
"0_5066_2010_NA","15-19",5066,NA,NA,NA,NA,1.13201870683751,1.05800206676911,0.0740166400683989,2.08463538626211,NA,NA,NA,"UW","0",NA,NA,0,646,"Rwanda",2010,2011,2010.66575342466,2011.24383561644,"2010 DHS","DHS",0,0,0.202326307,0.713761585,0.127908432,0.001084486,0.000134,0.001443519
"0_5071_2013_NA","15-19",5071,NA,NA,NA,NA,12.0453164020355,10.494167598182,1.55114880385354,8.66169481426261,NA,NA,NA,"UW","0",NA,NA,0,768,"Togo",2013,2014,2013.83287671233,2014.32602739726,"2013-2014 DHS","National survey",0,0,0.114279383,0.235310614,0.100145371,0.004837596,0.001229581,0.003905385
"0_5072_2011_NA","15-19",5072,NA,NA,NA,NA,5.05530192744823,4.28927257404515,0.766029353403073,5.32323485979823,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2011,2011,2011.41369863014,2011.99726027397,"2011 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5073_2010_NA","15-19",5073,NA,NA,NA,NA,2.39532264592777,2.39532264592777,0,3.0177393675306,NA,NA,NA,"UW","0",NA,NA,0,716,"Zimbabwe",2010,2011,2010.66575342466,2011.24383561644,"2010-2011 DHS","DHS",0,0,0.165926693,NA,0.149999119,0.001258118,0,0.001778199
"0_5274_2010_NA","15-19",5274,NA,NA,NA,NA,0.99139184615658,0.934325421902412,0.0570664242541688,1.914747915447,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2010,2011,2010.74794520548,2011.32602739726,"2010-2011 DHS","DHS",0,0,0.240045252,0.590425839,0.169058943,0.001731605,8.44e-05,0.001127272
"0_5373_2011_NA","15-19",5373,NA,NA,NA,NA,7.17499956024715,5.01892316134525,2.1560763989019,2.45155873832502,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2011,2011,2011.16164383562,2011.99726027397,"2011 DHS","DHS",0,0,0.112869808,0.155796968,0.131615013,0.003232153,0.001904085,0.001427874
"0_5413_2012_NA","15-19",5413,NA,NA,NA,NA,0.201001772832923,0.181206687863803,0.0197950849691196,1.08830064817394,NA,NA,NA,"UW","0",NA,NA,0,562,"Niger",2012,2012,2012.08469945355,2012.49453551913,"2012 DHS","DHS",0,0,1.00459841,1.001913444,0.420709276,0.001815805,3.03e-05,6e-04
"0_5422_2012_NA","15-19",5422,NA,NA,NA,NA,6.94297155109258,5.27797880681782,1.66499274427476,10.3466604947819,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2012,2012,2012.41530054645,2012.8306010929,"2012 DHS","DHS",0,0,0.136791448,0.252133065,0.111095165,0.00318848,0.001891137,0.005314011
"0_5447_2013_NA","15-19",5447,NA,NA,NA,NA,7.75515959446716,6.31908190467142,1.43607768979574,3.39371114540207,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2013,2013,2013.08493150685,2013.49315068493,"2013 DHS","DHS",0,0,0.069119857,0.126419339,0.091258393,0.002357625,8e-04,0.001780514
"0_5451_2012_NA","15-19",5451,NA,NA,NA,NA,6.33765731694785,6.08798230239003,0.249675014557826,8.29474815719455,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2012,2012,2012,2012.49453551913,"2012 DHS","DHS",0,0,0.110479792,0.408189789,0.078234064,0.003717831,0.000554,0.003643935
"0_5457_2012_NA","15-19",5457,NA,NA,NA,NA,0.127768037328252,0.127768037328252,0,0.0926151654046132,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,0,0.997382404,NA,1.001501999,0.00127343,0,0.000927
"0_5458_2012_NA","15-19",5458,NA,NA,NA,NA,0.158235775828792,0.129206365712822,0.0290294101159705,0.14784776401672,NA,NA,NA,"UW","0",NA,NA,0,360,"Indonesia",2012,2012,2012.3306010929,2012.57923497268,"2012 DHS Special","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_5459_2012_NA","15-19",5459,NA,NA,NA,NA,2.13610159682766,1.47248626618615,0.663615330641509,0.873917266364532,NA,NA,NA,"UW","0",NA,NA,0,174,"Comoros",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,0,0.3868653,0.493197482,0.32027121,0.002967952,0.001516322,0.002427037
"0_5460_2012_NA","15-19",5460,NA,NA,NA,NA,5.11451617088474,4.79094017818015,0.323575992704584,7.86432243690837,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2012,2013,2012.86612021858,2013.09589041096,"2012-2013 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5462_2013_NA","15-19",5462,NA,NA,NA,NA,0.374104309292002,0.374104309292002,0,1.23760166857636,NA,NA,NA,"UW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5469_2013_NA","15-19",5469,NA,NA,NA,NA,17.8455716211711,16.8808445850271,0.964727036143994,25.0086730996403,NA,NA,NA,"UW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,0,0.104819377,0.472039079,0.092102912,0.006061769,0.000784,0.004260882
"0_5490_2012_NA","15-19",5490,NA,NA,NA,NA,1.00102052208245,0.959117271541256,0.0419032505411907,1.18271542735949,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2012,2013,2012.66666666667,2013.49315068493,"2012-2013 DHS","DHS",0,0,0.21233872,0.999465189,0.237691296,0.002013454,0.000156,0.002091617
"0_5503_2014_NA","15-19",5503,NA,NA,NA,NA,1.677742633,1.677742633,0,2.212350773,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014,2014.24383561644,"2014 PMA-R1","PMA",0,0,0.284548018,NA,0.428153742,0.002358887,0,0.001568151
"0_5555_2012_NA","15-19",5555,NA,NA,NA,NA,7.4126741144337,5.0544838303224,2.3581902841113,2.19141393454581,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2012,2012,2012.16393442623,2012.99726775956,"2012 DHS","DHS",0,0,0.103290893,0.123476021,0.129660852,0.002081506,0.001163395,0.001336578
"0_5556_2013_NA","15-19",5556,NA,NA,NA,NA,24.896485898825,23.7446396493284,1.15184624949661,13.1500300677853,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2013,2013,2013.41369863014,2013.8301369863,"2013 DHS","DHS",0,0,0.06968904,0.211516539,0.073747074,0.005678725,0.000739,0.003283647
"0_5561_2014_NA","15-19",5561,NA,NA,NA,NA,4.924605651,4.517470787,0.407134864,5.576275289,NA,NA,NA,"UW","0",NA,NA,0,222,"El Salvador",2014,2014,2014.16164383562,2014.7397260274,"2014 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_5564_2014_NA","15-19",5564,NA,NA,NA,NA,1.76285894347075,1.71744755793613,0.0454113855346186,4.80000323415768,NA,NA,NA,"UW","0",NA,NA,0,148,"Chad",2014,2015,2014.74794520548,2015.32602739726,"2014-2015 DHS","DHS",0,0,0.213776433,1.00297462,0.129905565,0.002863115,0.000157,0.002271141
"0_5565_2015_NA","15-19",5565,NA,NA,NA,NA,0.176593212700806,0.135546146875865,0.0410470658249414,0.0202254737628332,NA,NA,NA,"UW","0",NA,NA,0,356,"India",2015,2016,2015.05205479452,2016.92349726776,"2015-2016 NFHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_5566_2014_NA","15-19",5566,NA,NA,NA,NA,0.0892729176864927,0.0389792347700301,0.0502936829164626,0.190143150864358,NA,NA,NA,"UW","0",NA,NA,0,116,"Cambodia",2014,2014,2014.41369863014,2014.99726027397,"2014 DHS","DHS",0,0,0.712052478,1.000244948,0.478740985,0.000189,0.000503,0.000622
"0_5577_2014_NA","15-19",5577,NA,NA,NA,NA,0.739004742,0.739004742,0,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2014,2014,2014.3095890411,2014.49315068493,"2014 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_5578_2014_NA","15-19",5578,NA,NA,NA,NA,13.95894462,12.64988071,1.309063908,0,NA,NA,NA,"UW","0",NA,NA,0,688,"Serbia",2014,2014,2014.08493150685,2014.32602739726,"2014 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
