In.union,Catalog.ID,Age..range,Note.on.data,Note.on.methods,Note.on.country,Note.on.population,Contraceptive.use.ANY,Contraceptive.use.MODERN,Contraceptive.use.TRADITIONAL,Unmet,GEO.biases..unknown.direction.,Non.pregnant.and.other.positive.biases,Negative.bias,Population.type,age.cat.bias,Modern.method.bias,Folk.method.positive.bias,Absence.of.probing.questions.bias...1,ISO.code,Country,Start.year_excel_format,End.year_excel_format,Start.year,End.year,Source.name,Data.series.type,EXCLUDE1isyes,SE.logR.modern.nouse,SE.logR.trad.nouse,SE.logR.unmet.noneed,SE.modern,SE.trad,SE.unmet
0,1762,15-19,NA,NA,NA,NA,0.800515591,0.548415773,0.252099818,2.757170909,NA,NA,NA,UW,0,NA,NA,0,148,Chad,23/07/2004,10/12/2004,2004.56,2004.94,2004 DHS,DHS,0,0.372840638530033,0.659226607495004,0.292481950764001,0.00201058535066977,0.00164703814998479,0.00761997041697303
0,1763,15-19,NA,NA,NA,NA,0.110741971,0.110741971,0,NA,NA,NA,NA,UW,0,NA,NA,0,320,Guatemala,01/09/1987,31/12/1987,1987.67,1988,1987 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1764,15-19,NA,NA,NA,NA,2.3695459740000002,1.234474822,1.135071152,NA,NA,NA,NA,UW,0,NA,NA,0,332,Haiti,01/07/1994,31/01/1995,1994.5,1995.08,1994-1995 DHS,DHS,0,0.31413243352881,0.306405909785962,NaN,0.00369591741360292,0.00343788588478403,0
0,1765,15-19,NA,NA,NA,NA,3.532345374,2.510172588,1.022172786,4.674822189,NA,NA,NA,UW,0,NA,NA,0,332,Haiti,01/02/2000,31/07/2000,2000.08,2000.58,2000 DHS,DHS,0,0.235002538010718,0.291428578217625,0.173734648832359,0.00575181328302524,0.00294941903327754,0.00780524312377998
0,1766,15-19,NA,NA,NA,NA,2.135364504,0.665003881,1.470360623,1.61760809,NA,NA,NA,UW,0,NA,NA,0,68,Bolivia (Plurinational State of),01/03/1998,30/09/1998,1998.16,1998.75,1998 DHS,DHS,0,0.312166659724055,0.194903927557992,0.172842686612224,8.54289582488672e-4,0.00157099607166671,0.00132451846970916
0,1767,15-19,NA,NA,NA,NA,2.5170767,1.83336065,0.68371605,17.66272909,NA,NA,NA,UW,0,NA,NA,0,508,Mozambique,01/03/1997,31/07/1997,1997.16,1997.58,1997 DHS,DHS,0,0.279368869925163,0.389719359107558,0.181640529402272,0.00279703094620449,0.00249543378581273,0.0092883813400288
0,1768,15-19,NA,NA,NA,NA,0.423472404,0.0142,0.409242378,NA,NA,NA,NA,UW,0,NA,NA,0,68,Bolivia (Plurinational State of),01/03/1989,31/07/1989,1989.16,1989.58,1989 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1769,15-19,NA,NA,NA,NA,1.399610008,0.368055426,1.031554582,2.164386427,NA,NA,NA,UW,0,NA,NA,0,68,Bolivia (Plurinational State of),01/11/1993,31/05/1994,1993.83,1994.41,1994 DHS,DHS,0,0.432651587344847,0.260719339476419,0.192167581633919,2.80981565843643e-4,0.00224803981687624,0.00208935684634616
0,1770,15-19,NA,NA,NA,NA,0.296051229,0.218489576,0.0776,1.063911567,NA,NA,NA,UW,0,NA,NA,0,320,Guatemala,01/06/1995,31/12/1995,1995.41,1996,1995 DHS,DHS,0,0.689466566013448,0.611231247057061,0.269831664187,0.00143241998379661,4.73632164184514e-4,0.00273390159648992
0,1771,15-19,NA,NA,NA,NA,0.515995872,0.103199174,0.412796698,NA,NA,NA,NA,UW,0,NA,NA,0,604,Peru,01/09/1986,31/12/1986,1986.67,1987,1986 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1772,15-19,NA,NA,NA,NA,2.247706205,0.791938698,1.455767507,1.185069787,NA,NA,NA,UW,0,NA,NA,0,604,Peru,01/10/1991,31/03/1992,1991.75,1992.25,1991-1992 DHS,DHS,0,0.231005195942821,0.164582458238586,0.181351040990665,0.0015262743330582,0.00198910315840002,0.00175159195662358
0,1773,15-19,NA,NA,NA,NA,2.30886148,1.103141377,1.205720103,1.9380326,NA,NA,NA,UW,0,NA,NA,0,604,Peru,01/08/1996,30/11/1996,1996.58,1996.91,1996 DHS,DHS,0,0.178893082760174,0.154682745828858,0.121885221180889,0.00135078204766774,0.00126399226443704,0.00154873030217809
0,1774,15-19,NA,NA,NA,NA,3.879822491,1.681445525,2.198376966,2.399921498,NA,NA,NA,UW,0,NA,NA,0,604,Peru,01/07/2000,30/11/2000,2000.5,2000.91,2000 DHS,DHS,0,0.127952738949732,0.114134523607865,0.115743658029236,0.00102687951411099,0.00165528509005567,0.00176731041158727
0,1775,15-19,NA,NA,NA,NA,1.512737495,1.455680891,0.0571,2.887787582,NA,NA,NA,UW,0,NA,NA,0,558,Nicaragua,01/12/1997,31/05/1998,1997.92,1998.41,1998 DHS,DHS,0,0.188464578265618,0.763030909926275,0.14350654155467,0.0022661826846891,4.03011375840086e-4,0.0035756014047507
0,1776,15-19,NA,NA,NA,NA,4.221629037,1.524832759,2.696796279,1.701549599,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/12/1992,31/03/1993,1992.92,1993.24,1993 DHS,DHS,0,0.292805956063453,0.22980331125968,0.333058085828728,0.00377986483556448,0.00575407916669865,0.00551635348573366
0,1777,15-19,NA,NA,NA,NA,7.9084739,6.738030941,1.170442959,5.939248875,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/11/1998,31/03/1999,1998.83,1999.24,1998-1999 DHS,DHS,0,0.128823994089311,0.297396304577977,0.135073501692421,0.00661547588806796,0.00281166135022836,0.00658339943923474
0,1778,15-19,NA,NA,NA,NA,21.52498326,9.274239938,12.25074332,12.24610476,NA,NA,NA,UW,0,NA,NA,0,384,C̫te d'Ivoire,01/09/1998,31/03/1999,1998.67,1999.24,1998-1999 DHS,DHS,0,0.163661992287674,0.127547636355312,0.174318810333933,0.00948250326184894,0.011545401077827,0.0150736166673234
0,1779,15-19,NA,NA,NA,NA,22.10348574,6.155639011,15.94784673,NA,NA,NA,NA,UW,0,NA,NA,0,384,C̫te d'Ivoire,01/06/1994,30/11/1994,1994.41,1994.91,1994 DHS,DHS,0,0.126283840791036,0.0931638173454652,NaN,0.0071208518608878,0.0123101500850199,0
0,1780,15-19,NA,NA,NA,NA,11.62715273,2.006005003,9.621147723,5.819604685,NA,NA,NA,UW,0,NA,NA,0,204,Benin,01/06/1996,31/08/1996,1996.42,1996.66,1996 DHS,DHS,0,0.259125776187573,0.166246683240548,0.174140400180611,0.00466277483414669,0.0140943905616389,0.0083642378034963
0,1782,15-19,NA,NA,NA,NA,0.393089301,0.393089301,0,NA,NA,NA,NA,UW,0,NA,NA,0,417,Kyrgyzstan,01/08/1997,30/11/1997,1997.58,1997.91,1997 DHS,DHS,0,0.707637464659886,NaN,0.995488567072515,0.00192830814890944,0,3.44742773411027e-4
0,1784,15-19,NA,NA,NA,NA,2.687477263,0.385863689,2.301613574,NA,NA,NA,NA,UW,0,NA,NA,0,466,Mali,01/03/1987,31/08/1987,1987.16,1987.66,1987 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1785,15-19,NA,NA,NA,NA,6.084195279,4.976438665,1.107756614,5.541690336,NA,NA,NA,UW,0,NA,NA,0,332,Haiti,01/10/2005,30/06/2006,2005.75,2006.49,2005-2006 DHS,DHS,0,0.174110999167858,0.265020043251417,0.11432348531872,0.00825130284540667,0.00291577632432814,0.00591649322108064
0,1786,15-19,NA,NA,NA,NA,18.65300046,11.35426105,7.298739414,4.696954425,NA,NA,NA,UW,0,NA,NA,0,120,Cameroon,01/02/2004,31/08/2004,2004.08,2004.66,2004 DHS,DHS,0,0.0897495820940484,0.104387652915158,0.109003541456306,0.00409635849606264,0.00284729191338218,0.00218686678713875
0,1787,15-19,NA,NA,NA,NA,9.573917402,8.824913992,0.749003409,4.291220582,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/06/2003,30/11/2003,2003.41,2003.91,2003 DHS,DHS,0,0.118612533701101,0.296663785732729,0.123397051366763,0.0035041559044986202,4.26768995880773e-4,0.00238277308943687
0,1788,15-19,NA,NA,NA,NA,2.741639445,2.373958678,0.367680766,2.764714834,NA,NA,NA,UW,0,NA,NA,0,340,Honduras,01/10/2005,31/05/2006,2005.75,2006.41,2005-2006 DHS,DHS,0,0.13370010672908,0.331196327055928,0.110846403584805,0.00246807958892128,6.3191387498335e-4,0.00228868731982319
0,1792,15-19,NA,NA,NA,NA,0.0869,0.0552,0.0317,NA,NA,NA,NA,UW,0,NA,NA,0,356,India,01/11/2005,31/08/2006,2005.83,2006.66,2005-2006 NFHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1793,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,0.102749832,0.098,0.00471,NA,NA,NA,NA,UW,0,NA,NA,0,795,Turkmenistan,01/07/2000,31/10/2000,2000.5,2000.83,2000 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1794,15-19,NA,NA,NA,NA,1.943462898,0.706713781,1.236749117,NA,NA,NA,NA,UW,0,NA,NA,0,686,Senegal,01/04/1986,31/07/1986,1986.25,1986.58,1986 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1795,15-19,NA,NA,NA,NA,1.587736725,1.117425566,0.470311159,2.79208741,NA,NA,NA,UW,0,NA,NA,0,686,Senegal,01/01/1997,30/04/1997,1997,1997.33,1997 DHS,DHS,0,0.261767990094487,0.488035020212596,0.179745544063339,0.00228111435006352,0.00214890908644375,0.00434979757521505
0,1798,15-19,NA,NA,NA,NA,26.30899414,1.215274941,25.0937192,3.771753004,NA,NA,NA,UW,0,NA,NA,0,120,Cameroon,01/04/1991,30/09/1991,1991.25,1991.75,1991 DHS,DHS,0,0.300409962122553,0.120997372140973,0.2619025862742,0.00301589421837696,0.0213857982973074,0.00897491582713098
0,1799,15-19,NA,NA,NA,NA,10.02865301,9.304594644,0.724058361,6.213226643,NA,NA,NA,UW,0,NA,NA,0,516,Namibia,01/07/1992,30/11/1992,1992.5,1992.91,1992 DHS,DHS,0,0.126609568665171,0.37276692096805,0.115220349303146,0.0106933488063842,0.00268290835640053,0.00664771310687895
0,1802,15-19,NA,NA,NA,NA,6.723250659,5.035403841,1.687846818,NA,NA,NA,NA,UW,0,NA,NA,0,430,Liberia,01/02/1986,31/07/1986,1986.08,1986.58,1986 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1803,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,14.54711212,14.28165345,0.265458664,NA,NA,NA,NA,UW,0,NA,NA,0,72,Botswana,01/08/1988,31/12/1988,1988.58,1989,1988 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1804,15-19,NA,NA,NA,NA,3.058105987,1.246843379,1.811262608,NA,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/09/1988,28/02/1989,1988.67,1989.16,1988-1989 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1807,15-19,NA,NA,NA,NA,21.88502662,21.59547808,0.289548545,8.630994618,NA,NA,NA,UW,0,NA,NA,0,516,Namibia,01/09/2000,31/12/2000,2000.67,2001,2000 DHS,DHS,0,0.0993293410333192,0.486524623455525,0.132023223510562,0.0147771357164712,7.26632145092334e-4,0.00859048295155577
0,1808,15-19,NA,NA,NA,NA,7.696637746,7.665145206,0.0315,6.073752829,NA,NA,NA,UW,0,NA,NA,0,426,Lesotho,01/09/2004,31/01/2005,2004.67,2005.08,2004 DHS,DHS,0,0.11831765131543,1.00190502474476,0.13646789402601,0.00506839318258549,4.82831718144628e-5,0.00463744846788757
0,1809,15-19,Estimated from data reported for all women and married/in-union women.,Traditional methods include folk methods.,NA,NA,0,0,0,NA,NA,NA,NA,UW,0,NA,Including folk methods.,0,860,Uzbekistan,01/09/2002,31/12/2002,2002.67,2003,2002 DHS Special,National survey,0,NA,NA,NA,NA,NA,NA
0,1812,15-19,NA,NA,NA,NA,0.00379,0.00379,0,0.0543,NA,NA,NA,UW,0,NA,NA,0,116,Cambodia,01/09/2005,31/03/2006,2005.67,2006.24,2005 DHS,DHS,0,1.00235748289629,NaN,0.556301502463328,3.8035342845437e-5,0,3.01720843023348e-4
0,1820,15-19,NA,NA,NA,NA,6.57016363,4.748059211,1.822104419,1.311107413,NA,NA,NA,UW,0,NA,NA,0,498,Republic of Moldova,01/06/2005,31/08/2005,2005.41,2005.66,2005 DHS,DHS,0,0.145244806163255,0.223187628048419,0.245924795617747,0.00454451074736376,0.00261510129257966,0.00205749661931675
0,1822,15-19,NA,NA,NA,NA,6.228837528,0.716271297,5.51256623,NA,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/12/1988,31/05/1989,1988.92,1989.41,1989 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1823,15-19,NA,NA,NA,NA,4.93821351,1.744395322,3.193818188,4.40155066,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/02/1993,31/08/1993,1993.08,1993.66,1993 DHS,DHS,0,0.217886229850366,0.176033255005637,0.139844588875389,0.00255650773466725,0.00361005601724518,0.00220894485987401
0,1824,15-19,NA,NA,NA,NA,5.655378163,3.169921079,2.485457083,8.549328669,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/02/1998,31/07/1998,1998.08,1998.58,1998 DHS,DHS,0,0.1637570253008,0.190942372700061,0.116978819909239,0.00188965871107629,0.00149402213486871,0.0026048314489911
0,1825,15-19,NA,NA,NA,NA,0.0675,0.0675,0,NA,NA,NA,NA,UW,0,NA,NA,0,116,Cambodia,01/02/2000,31/07/2000,2000.08,2000.58,2000 DHS,DHS,0,0.717560287440226,NaN,0.588024700974548,4.84037059981659e-4,0,5.15963225446706e-4
0,1826,15-19,NA,NA,NA,NA,3.739980989,3.333160683,0.406820307,0.840269625,NA,NA,NA,UW,0,NA,NA,0,398,Kazakhstan,01/05/1995,30/09/1995,1995.33,1995.75,1995 DHS,DHS,0,0.364468189946353,0.831488356541322,0.524867150726738,0.0081374263730343,8.12385558072247e-4,0.00143471904836008
0,1828,15-19,NA,NA,NA,NA,7.421962526,3.922495334,3.499467192,4.865217486,NA,NA,NA,UW,0,NA,NA,0,566,Nigeria,01/03/1999,31/05/1999,1999.16,1999.41,1999 DHS,DHS,0,0.176709141091249,0.154387495368944,0.148263158180814,0.00639912519447781,0.00326785471357301,0.00420762691776186
0,1833,15-19,NA,NA,NA,NA,4.338545488,4.014828899,0.323716589,8.02393242,NA,NA,NA,UW,0,NA,NA,0,454,Malawi,01/07/2000,30/11/2000,2000.5,2000.91,2000 DHS,DHS,0,0.144258245912198,0.39401145749769,0.0974710248535774,0.00278632473433004,5.64668576515397e-4,0.00473780679134848
0,1834,15-19,NA,NA,NA,NA,1.331336901,0.870773654,0.460563247,5.197924117,NA,NA,NA,UW,0,NA,NA,0,454,Malawi,01/09/1992,30/11/1992,1992.67,1992.91,1992 DHS,DHS,0,0.482994176428565,0.661596828638496,0.215267730017219,0.00308068897422882,0.00210366740655776,0.00954117114283604
0,1835,15-19,NA,NA,NA,NA,0.147573097,0.147573097,0,0.197904966,NA,NA,NA,UW,0,NA,NA,0,232,Eritrea,01/09/1995,31/01/1996,1995.67,1996.08,1995 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1836,15-19,NA,NA,NA,NA,0,0,0,0.076,NA,NA,NA,UW,0,NA,NA,0,608,Philippines,01/03/1993,31/05/1993,1993.16,1993.41,1993 DHS,DHS,0,NaN,NaN,0.738709338158444,0,0,4.97550966541725e-4
0,1837,15-19,NA,NA,NA,NA,0,0,0,0.382062835,NA,NA,NA,UW,0,NA,NA,0,608,Philippines,01/02/1998,30/04/1998,1998.08,1998.33,1998 DHS,DHS,0,NaN,NaN,0.376092313790056,0,0,0.00122692321632532
0,1838,15-19,NA,NA,NA,NA,5.493663576,4.954129781,0.539533795,7.695451218,NA,NA,NA,UW,0,NA,NA,0,834,United Republic of Tanzania,01/10/2004,28/02/2005,2004.75,2005.16,2004-2005 DHS,DHS,0,0.149874198122295,0.43434166074827,0.127853592527565,0.00705114027661034,0.002328727858684,0.00904189293175889
0,1843,15-19,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,UW,0,NA,NA,0,51,Armenia,01/09/2005,31/12/2005,2005.67,2006,2005 DHS,DHS,0,NaN,NaN,NaN,0,0,0
0,1844,15-19,NA,NA,NA,NA,3.724557319,1.895987289,1.82857003,4.547798727,NA,NA,NA,UW,0,NA,NA,0,68,Bolivia (Plurinational State of),01/08/2003,31/01/2004,2003.58,2004.08,2003 DHS,DHS,0,0.138579773422404,0.178125535405096,0.0942352423521107,0.00258316423099907,0.00320167711723228,0.00409148317939437
0,1845,15-19,NA,NA,NA,NA,3.314166542,3.094460374,0.219706168,NA,NA,NA,NA,UW,0,NA,NA,1,454,Malawi,15/07/2006,15/11/2006,2006.53,2006.87,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1848,15-19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,UW,0,NA,NA,0,51,Armenia,01/10/2000,31/12/2000,2000.75,2001,2000 DHS,DHS,0,NaN,NaN,NaN,0,0,0
0,1849,15-19,NA,NA,NA,NA,0.674238333,0.674238333,0,0.466990773,NA,NA,NA,UW,0,NA,NA,0,232,Eritrea,01/03/2002,31/07/2002,2002.16,2002.58,2002 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1850,15-19,NA,NA,NA,NA,0.087,0.087,0,0.296912314,NA,NA,NA,UW,0,NA,NA,0,608,Philippines,01/06/2003,30/09/2003,2003.41,2003.75,2003 DHS,DHS,0,0.610757092310664,NaN,0.363010763353624,2.1773421554528e-4,0,7.56413704167738e-4
0,1851,15-19,NA,NA,NA,NA,0.0959,0.0553,0.0406,NA,NA,NA,NA,UW,0,NA,NA,0,524,Nepal,01/02/2006,31/08/2006,2006.08,2006.66,2006 DHS,DHS,0,1.00248092085364,1.00160222241341,NaN,5.54624339816315e-4,4.06478933394882e-4,0
0,1854,15-19,NA,NA,NA,NA,0.693518806,0.412467268,0.281051538,1.680235869,NA,NA,NA,UW,0,NA,NA,0,646,Rwanda,01/06/1992,31/10/1992,1992.42,1992.83,1992 DHS,DHS,0,0.386480766689454,0.529446237407387,0.235524041124469,0.00158724084044414,0.00148348137385228,0.00383922554661625
0,1855,15-19,NA,NA,NA,NA,0.515904411,0.356458375,0.159446036,1.096035609,NA,NA,NA,UW,0,NA,NA,0,646,Rwanda,01/06/2000,31/08/2000,2000.42,2000.66,2000 DHS,DHS,0,0.331848204603356,0.509148140805313,0.207347215647301,8.57755906752768e-4,8.09763667265519e-4,0.00207149383559261
0,1858,15-19,NA,NA,NA,NA,0.779880463,0.744049785,0.0358,0.509407159,NA,NA,NA,UW,0,NA,NA,0,231,Ethiopia,01/04/2005,31/08/2005,2005.25,2005.66,2005 DHS,DHS,0,0.316528143532838,0.661892633431943,0.365934159209027,9.76195009620728e-4,1.56558875600777e-4,8.07816896506152e-4
0,1859,15-19,NA,NA,NA,NA,14.33099666,11.830324,2.500672656,5.012748206,NA,NA,NA,UW,0,NA,NA,0,170,Colombia,01/10/2004,30/06/2005,2004.75,2005.49,2005 DHS,DHS,0,0.0558947932186218,0.109831196516622,0.0855050147111082,0.00128977838295018,7.06673124921807e-4,7.01392410251924e-4
0,1860,15-19,NA,NA,NA,NA,1.776880882,1.09801961,0.678861272,1.380219175,NA,NA,NA,UW,0,NA,NA,0,170,Colombia,01/05/1990,31/08/1990,1990.33,1990.66,1990 DHS,DHS,0,0.262200357224761,0.327886360317571,0.263504963612342,0.00145583070422874,6.58261837515492e-4,0.00130420816088702
0,1861,15-19,NA,NA,NA,NA,10.6099318,6.60151671,4.008415087,2.917528509,NA,NA,NA,UW,0,NA,NA,0,170,Colombia,01/02/2000,30/06/2000,2000.08,2000.49,2000 DHS,DHS,0,0.101269841222761,0.128021507751981,0.138235859888692,0.00209804665929198,0.00195520913458356,0.00174059797823001
0,1862,15-19,NA,NA,NA,NA,4.772349243,3.05863707,1.713712173,3.010922823,NA,NA,NA,UW,0,NA,NA,0,170,Colombia,01/03/1995,30/06/1995,1995.16,1995.49,1995 DHS,DHS,0,0.136847199004009,0.183468758639896,0.138281302134316,0.00201316781701125,0.00164949174681274,0.00146271060681758
0,1867,15-19,Estimated from data reported for all women and married/in-union women.,Traditional methods include folk methods.,NA,NA,2.004692388,1.663086548,0.341605839,NA,NA,NA,NA,UW,0,NA,Including folk methods.,0,686,Senegal,01/10/1999,31/12/1999,1999.75,2000,1999 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1868,15-19,NA,NA,NA,NA,8.458636556,7.794603307,0.664033249,4.685552186,NA,NA,NA,UW,0,NA,NA,0,76,Brazil,01/03/1996,30/06/1996,1996.16,1996.49,1996 DHS,DHS,0,0.092804926368149,0.276737969361301,0.112180195038376,0.00439148589980301,0.00115424439410868,0.00373947502661496
0,1869,15-19,NA,NA,NA,NA,1.617860121,1.031785705,0.586074416,NA,NA,NA,NA,UW,0,NA,NA,0,76,Brazil,01/05/1986,31/08/1986,1986.33,1986.66,1986 FP-MCH DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1882,15-19,NA,NA,NA,NA,1.812975666,1.812975666,0,NA,NA,NA,NA,UW,0,NA,NA,1,398,Kazakhstan,01/01/2006,31/03/2006,2006,2006.24,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1884,15-19,NA,NA,NA,NA,7.631435028,5.061465436,2.569969592,5.802235938,NA,NA,NA,UW,0,NA,NA,0,566,Nigeria,01/03/2003,31/08/2003,2003.16,2003.66,2003 DHS,DHS,0,0.179743427797621,0.250524593862303,0.182828440232154,0.00288913229087938,0.00127966165721525,0.00390796593963425
0,1885,15-19,NA,NA,NA,NA,3.303619405,3.222271515,0.0813,5.933372177,NA,NA,NA,UW,0,NA,NA,0,454,Malawi,01/10/2004,31/01/2005,2004.75,2005.08,2004 DHS,DHS,0,0.157904026917159,1.00052209817837,0.114282581253956,0.0049160717768987,8.11967078108547e-4,0.00636047117972932
0,1886,15-19,NA,NA,NA,NA,9.767562365,8.971731664,0.795830701,5.749896769,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/09/2000,31/03/2001,2000.67,2001.24,2000-2001 DHS,DHS,0,0.136382587218094,0.380876855852576,0.14219248032549,0.0111358802296106,0.00300660199382727,0.00760643218822975
0,1887,15-19,NA,NA,NA,NA,5.281787448,4.415310793,0.866476655,5.816274223,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/05/2006,31/10/2006,2006.33,2006.83,2006 DHS,DHS,0,0.139928363009306,0.272215664675969,0.125129038251935,0.00520309382576712,0.00223698443139296,0.00618194932610476
0,1888,15-19,NA,NA,NA,NA,13.99428069,5.304340028,8.689940667,8.943037049,NA,NA,NA,UW,0,NA,NA,0,180,Dem. Rep. of the Congo,01/01/2007,31/08/2007,2007,2007.66,2007 DHS,DHS,0,0.224005124605002,0.202345368109675,0.160035435523276,0.0108377221003321,0.0155894205323193,0.0123624630740439
0,1893,15-19,NA,NA,NA,NA,4.824412067,4.599751183,0.224660883,NA,NA,NA,NA,UW,0,NA,NA,1,328,Guyana,31/03/2006,15/01/2007,2006.24,2007.04,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1895,15-19,NA,NA,NA,NA,6.427747094,4.075413725,2.352333369,NA,NA,NA,NA,UW,0,NA,NA,1,624,Guinea-Bissau,10/04/2000,25/05/2000,2000.27,2000.4,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1904,15-19,NA,NA,NA,NA,10.54965765,10.53125822,0.0184,NA,NA,NA,NA,UW,0,NA,NA,1,804,Ukraine,02/11/2005,27/12/2005,2005.84,2005.99,2005 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1905,15-19,NA,NA,NA,NA,0.430663221,0.344530577,0.0861,NA,NA,NA,NA,UW,0,NA,NA,1,108,Burundi,17/04/2000,21/05/2000,2000.29,2000.39,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1906,15-19,NA,NA,NA,NA,0.78979111,0.529407805,0.260383305,NA,NA,NA,NA,UW,0,NA,NA,1,8,Albania,01/10/2005,30/11/2005,2005.75,2005.91,2005 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1915,15-19,NA,NA,NA,NA,8.977084451,5.902178248,3.074906203,NA,NA,NA,NA,UW,0,NA,NA,1,780,Trinidad and Tobago,20/04/2006,10/06/2006,2006.3,2006.44,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1916,15-19,NA,NA,NA,NA,2.986217458,2.833078101,0.153139357,NA,NA,NA,NA,UW,0,NA,NA,1,496,Mongolia,20/05/2000,12/08/2000,2000.38,2000.61,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1919,15-19,NA,NA,NA,NA,10.95852087,10.8310869,0.127433968,NA,NA,NA,NA,UW,0,NA,NA,1,740,Suriname,01/04/2006,31/05/2006,2006.25,2006.41,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1920,15-19,NA,NA,NA,NA,4.573438874,4.573438874,0,NA,NA,NA,NA,UW,0,NA,NA,1,426,Lesotho,01/03/2000,31/05/2000,2000.16,2000.41,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1923,15-19,NA,NA,NA,NA,0.820293946,0.820293946,0,NA,NA,NA,NA,UW,0,NA,NA,1,562,Niger,16/04/2000,07/08/2000,2000.29,2000.6,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1935,15-19,NA,NA,NA,NA,14.79859811,3.764170386,11.03442773,NA,NA,NA,NA,UW,0,NA,NA,1,180,Dem. Rep. of the Congo,15/04/2001,15/10/2001,2001.28,2001.79,2001 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1936,15-19,NA,NA,NA,NA,3.507260201,3.507260201,0,NA,NA,NA,NA,UW,0,NA,NA,1,694,Sierra Leone,01/04/2000,07/05/2000,2000.25,2000.35,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1937,15-19,NA,NA,NA,NA,5.497213568,3.534434348,1.962779219,NA,NA,NA,NA,UW,0,NA,NA,1,24,Angola,01/04/2001,31/10/2001,2001.25,2001.83,2001 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1938,15-19,NA,NA,NA,NA,4.427083333,2.473958333,1.953125,NA,NA,NA,NA,UW,0,NA,NA,1,780,Trinidad and Tobago,14/02/2000,17/03/2000,2000.12,2000.21,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1941,15-19,NA,NA,NA,NA,4.66171967,3.652256799,1.009462871,NA,NA,NA,NA,UW,0,NA,NA,1,174,Comoros,05/10/2000,20/11/2000,2000.76,2000.89,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1945,15-19,NA,NA,NA,NA,5.500776667,5.070232768,0.430543899,NA,NA,NA,NA,UW,0,NA,NA,1,740,Suriname,01/11/1999,30/04/2000,1999.83,2000.33,2000 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,1946,15-19,NA,NA,NA,NA,23.30827068,3.383458647,19.92481203,NA,NA,NA,NA,UW,0,NA,NA,0,768,Togo,01/06/1988,30/11/1988,1988.42,1988.91,1988 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,1947,15-19,NA,NA,NA,NA,1.612754798,0.748813222,0.863941576,5.05931331,NA,NA,NA,UW,0,NA,NA,0,894,Zambia,01/01/1992,31/05/1992,1992,1992.41,1992 DHS,DHS,0,0.312796559060505,0.27733309067811,0.142155903145762,0.00209455467968416,0.00214282713207272,0.00568847852896031
